GVKEY,TGT_START,GROUND_TRUTH,PREDICTIONS
3062.0,2011-03-01T00:00:00.000000000,"[3.3476529121398926, 3.8537018299102783, 4.403755187988281, 4.2937445640563965]","[2.5230231285095215, 2.3368477821350098, 2.253133773803711, 2.0946288108825684]"
3062.0,2011-06-01T00:00:00.000000000,"[3.8537018299102783, 4.403755187988281, 4.2937445640563965, 4.051721572875977]","[2.5257372856140137, 2.248481512069702, 2.0999209880828857, 1.8525054454803467]"
3062.0,2011-09-01T00:00:00.000000000,"[4.403755187988281, 4.2937445640563965, 4.051721572875977, 2.269547939300537]","[2.7662863731384277, 2.5524868965148926, 2.4603004455566406, 2.2790350914001465]"
3062.0,2011-12-01T00:00:00.000000000,"[4.2937445640563965, 4.051721572875977, 2.269547939300537, 5.415853977203369]","[3.112555503845215, 2.866990327835083, 2.7584807872772217, 2.5449070930480957]"
3062.0,2012-03-01T00:00:00.000000000,"[4.051721572875977, 2.269547939300537, 5.415853977203369, 5.063819408416748]","[3.295409679412842, 3.0718979835510254, 2.9619016647338867, 2.7749247550964355]"
3062.0,2012-06-01T00:00:00.000000000,"[2.269547939300537, 5.415853977203369, 5.063819408416748, 4.513765811920166]","[3.1879966259002686, 2.83075213432312, 2.612131118774414, 2.296287775039673]"
3062.0,2012-09-01T00:00:00.000000000,"[5.415853977203369, 5.063819408416748, 4.513765811920166, 4.733787536621094]","[2.641669988632202, 2.4141685962677, 2.26117205619812, 2.0975189208984375]"
3062.0,2012-12-01T00:00:00.000000000,"[5.063819408416748, 4.513765811920166, 4.733787536621094, 6.1419243812561035]","[3.6607553958892822, 3.5862536430358887, 3.583282947540283, 3.6107640266418457]"
3062.0,2013-03-01T00:00:00.000000000,"[4.513765811920166, 4.733787536621094, 6.1419243812561035, 5.371849536895752]","[3.960437774658203, 3.739471197128296, 3.6496376991271973, 3.4754953384399414]"
3144.0,2006-06-01T00:00:00.000000000,"[0.7073960304260254, 0.4653724431991577, 0.26735323667526245, 0.35536178946495056]","[0.37758558988571167, 0.3684628903865814, 0.3682008683681488, 0.3720121383666992]"
3144.0,2006-09-01T00:00:00.000000000,"[0.4653724431991577, 0.26735323667526245, 0.35536178946495056, 0.6853939294815063]","[0.4737217128276825, 0.47971487045288086, 0.4853465259075165, 0.5198015570640564]"
3144.0,2006-12-01T00:00:00.000000000,"[0.26735323667526245, 0.35536178946495056, 0.6853939294815063, 0.42136821150779724]","[0.4724512994289398, 0.463004469871521, 0.4637811779975891, 0.46576857566833496]"
3144.0,2007-03-01T00:00:00.000000000,"[0.35536178946495056, 0.6853939294815063, 0.42136821150779724, 0.13534040749073029]","[0.3797072768211365, 0.38017070293426514, 0.3806372880935669, 0.3863217830657959]"
3144.0,2007-06-01T00:00:00.000000000,"[0.6853939294815063, 0.42136821150779724, 0.13534040749073029, 0.2893553674221039]","[0.39930230379104614, 0.40091457962989807, 0.4094553589820862, 0.4199128746986389]"
3144.0,2007-09-01T00:00:00.000000000,"[0.42136821150779724, 0.13534040749073029, 0.2893553674221039, 0.6193875670433044]","[0.4972692131996155, 0.5034475326538086, 0.5075350403785706, 0.5417298674583435]"
3144.0,2007-12-01T00:00:00.000000000,"[0.13534040749073029, 0.2893553674221039, 0.6193875670433044, 0.37736397981643677]","[0.4507467746734619, 0.45109835267066956, 0.4505539834499359, 0.4640493392944336]"
3144.0,2008-03-01T00:00:00.000000000,"[0.2893553674221039, 0.6193875670433044, 0.37736397981643677, 0.11333828419446945]","[0.28709253668785095, 0.3009587824344635, 0.3154394030570984, 0.32814088463783264]"
3144.0,2008-06-01T00:00:00.000000000,"[0.6193875670433044, 0.37736397981643677, 0.11333828419446945, 0.2453511357307434]","[0.34414634108543396, 0.3485039472579956, 0.36190077662467957, 0.37303194403648376]"
3144.0,2008-09-01T00:00:00.000000000,"[0.37736397981643677, 0.11333828419446945, 0.2453511357307434, 0.5973852872848511]","[0.42922443151474, 0.4378604292869568, 0.44083845615386963, 0.4823811948299408]"
3144.0,2008-12-01T00:00:00.000000000,"[0.11333828419446945, 0.2453511357307434, 0.5973852872848511, 0.3993660807609558]","[0.46225011348724365, 0.4610866606235504, 0.4630205035209656, 0.4744965434074402]"
3144.0,2009-03-01T00:00:00.000000000,"[0.2453511357307434, 0.5973852872848511, 0.3993660807609558, 0.15734252333641052]","[0.2334977090358734, 0.2577304244041443, 0.2794164717197418, 0.2961975038051605]"
3144.0,2009-06-01T00:00:00.000000000,"[0.5973852872848511, 0.3993660807609558, 0.15734252333641052, 0.33335965871810913]","[0.2719864845275879, 0.28657156229019165, 0.30447152256965637, 0.32331544160842896]"
3144.0,2009-09-01T00:00:00.000000000,"[0.3993660807609558, 0.15734252333641052, 0.33335965871810913, 0.6413896679878235]","[0.3987009525299072, 0.4105999767780304, 0.40898188948631287, 0.45234641432762146]"
3144.0,2009-12-01T00:00:00.000000000,"[0.15734252333641052, 0.33335965871810913, 0.6413896679878235, 0.575383186340332]","[0.46994662284851074, 0.4689129590988159, 0.4706491231918335, 0.48190099000930786]"
3144.0,2010-03-01T00:00:00.000000000,"[0.33335965871810913, 0.6413896679878235, 0.575383186340332, 0.2453511357307434]","[0.263358473777771, 0.2877601683139801, 0.3152691721916199, 0.3284473419189453]"
3144.0,2010-06-01T00:00:00.000000000,"[0.6413896679878235, 0.575383186340332, 0.2453511357307434, 0.35536178946495056]","[0.3510850667953491, 0.36046504974365234, 0.37920084595680237, 0.38882339000701904]"
3144.0,2010-09-01T00:00:00.000000000,"[0.575383186340332, 0.2453511357307434, 0.35536178946495056, 0.6853939294815063]","[0.44711729884147644, 0.4578821361064911, 0.45852890610694885, 0.5025029182434082]"
3144.0,2010-12-01T00:00:00.000000000,"[0.2453511357307434, 0.35536178946495056, 0.6853939294815063, 0.5313789248466492]","[0.5360338091850281, 0.5339047312736511, 0.5372044444084167, 0.5455536842346191]"
3144.0,2011-03-01T00:00:00.000000000,"[0.35536178946495056, 0.6853939294815063, 0.5313789248466492, 0.26735323667526245]","[0.3670283555984497, 0.36467063426971436, 0.37177136540412903, 0.3650733232498169]"
3144.0,2011-06-01T00:00:00.000000000,"[0.6853939294815063, 0.5313789248466492, 0.26735323667526245, 0.42136821150779724]","[0.38326966762542725, 0.3814224302768707, 0.3889767527580261, 0.38961243629455566]"
3144.0,2011-09-01T00:00:00.000000000,"[0.5313789248466492, 0.26735323667526245, 0.42136821150779724, 0.2233489453792572]","[0.47437307238578796, 0.48070666193962097, 0.4805307388305664, 0.5404171347618103]"
3144.0,2011-12-01T00:00:00.000000000,"[0.26735323667526245, 0.42136821150779724, 0.2233489453792572, 0.5093768239021301]","[0.5152020454406738, 0.517359733581543, 0.5146341323852539, 0.5279091596603394]"
3144.0,2012-03-01T00:00:00.000000000,"[0.42136821150779724, 0.2233489453792572, 0.5093768239021301, 0.33335965871810913]","[0.3697868287563324, 0.3618905246257782, 0.36139434576034546, 0.35330086946487427]"
3144.0,2012-06-01T00:00:00.000000000,"[0.2233489453792572, 0.5093768239021301, 0.33335965871810913, 0.5093768239021301]","[0.4459390342235565, 0.43395358324050903, 0.4303760826587677, 0.4301178455352783]"
3144.0,2012-09-01T00:00:00.000000000,"[0.5093768239021301, 0.33335965871810913, 0.5093768239021301, 0.7954046130180359]","[0.2858629524707794, 0.30992186069488525, 0.33066457509994507, 0.3616718053817749]"
3144.0,2012-12-01T00:00:00.000000000,"[0.33335965871810913, 0.5093768239021301, 0.7954046130180359, 0.7293981313705444]","[0.41068780422210693, 0.421619713306427, 0.4248570501804352, 0.45339998602867126]"
3144.0,2013-03-01T00:00:00.000000000,"[0.5093768239021301, 0.7954046130180359, 0.7293981313705444, 0.2893553674221039]","[0.3672114610671997, 0.37748128175735474, 0.3946843147277832, 0.40583688020706177]"
3226.0,2006-06-01T00:00:00.000000000,"[0.13534040749073029, 0.10233722627162933, 0.11333828419446945, 0.19034576416015625]","[-0.0019356608390808105, -0.038235604763031006, 5.5670738220214844e-05, -0.010308712720870972]"
3226.0,2006-09-01T00:00:00.000000000,"[0.10233722627162933, 0.11333828419446945, 0.19034576416015625, 0.2343500703573227]","[0.03216826915740967, 0.04246005415916443, 0.05013343691825867, 0.10191729664802551]"
3226.0,2006-12-01T00:00:00.000000000,"[0.11333828419446945, 0.19034576416015625, 0.2343500703573227, 0.17934469878673553]","[0.09001672267913818, 0.053828656673431396, 0.0976099967956543, 0.08562380075454712]"
3226.0,2007-03-01T00:00:00.000000000,"[0.19034576416015625, 0.2343500703573227, 0.17934469878673553, 0.168343648314476]","[0.07867756485939026, 0.1048896312713623, 0.08332231640815735, 0.09628397226333618]"
3226.0,2007-06-01T00:00:00.000000000,"[0.2343500703573227, 0.17934469878673553, 0.168343648314476, 0.25635218620300293]","[0.17171639204025269, 0.1383855938911438, 0.20215508341789246, 0.20207837224006653]"
3226.0,2007-09-01T00:00:00.000000000,"[0.17934469878673553, 0.168343648314476, 0.25635218620300293, 0.2123478800058365]","[0.1779259294271469, 0.19402171671390533, 0.2061767727136612, 0.23938770592212677]"
3226.0,2007-12-01T00:00:00.000000000,"[0.168343648314476, 0.25635218620300293, 0.2123478800058365, 0.3113575577735901]","[0.2080443948507309, 0.16065262258052826, 0.1965252310037613, 0.17360778152942657]"
3226.0,2008-03-01T00:00:00.000000000,"[0.25635218620300293, 0.2123478800058365, 0.3113575577735901, 0.27835431694984436]","[0.15898394584655762, 0.18137824535369873, 0.1626121699810028, 0.18172767758369446]"
3226.0,2008-06-01T00:00:00.000000000,"[0.2123478800058365, 0.3113575577735901, 0.27835431694984436, 0.4653724431991577]","[0.27572423219680786, 0.23848392069339752, 0.31318897008895874, 0.31801265478134155]"
3226.0,2008-09-01T00:00:00.000000000,"[0.3113575577735901, 0.27835431694984436, 0.4653724431991577, 0.44337034225463867]","[0.22408424317836761, 0.21647830307483673, 0.23975174129009247, 0.2531375288963318]"
3226.0,2008-12-01T00:00:00.000000000,"[0.27835431694984436, 0.4653724431991577, 0.44337034225463867, 0.44337034225463867]","[0.324080228805542, 0.29950040578842163, 0.3218724727630615, 0.30867862701416016]"
3226.0,2009-03-01T00:00:00.000000000,"[0.4653724431991577, 0.44337034225463867, 0.44337034225463867, 0.37736397981643677]","[0.2997143268585205, 0.2874451279640198, 0.2977653741836548, 0.2944745421409607]"
3226.0,2009-06-01T00:00:00.000000000,"[0.44337034225463867, 0.44337034225463867, 0.37736397981643677, 0.6633917689323425]","[0.43096625804901123, 0.4257667660713196, 0.4407818913459778, 0.43409794569015503]"
3226.0,2009-09-01T00:00:00.000000000,"[0.44337034225463867, 0.37736397981643677, 0.6633917689323425, 0.7293981313705444]","[0.2519489824771881, 0.2320493757724762, 0.22336983680725098, 0.21465277671813965]"
3226.0,2009-12-01T00:00:00.000000000,"[0.37736397981643677, 0.6633917689323425, 0.7293981313705444, 0.7293981313705444]","[0.3916880786418915, 0.34223106503486633, 0.32167598605155945, 0.27917277812957764]"
3226.0,2010-03-01T00:00:00.000000000,"[0.6633917689323425, 0.7293981313705444, 0.7293981313705444, 0.7073960304260254]","[0.319458931684494, 0.28698965907096863, 0.27546972036361694, 0.2538365423679352]"
3226.0,2010-06-01T00:00:00.000000000,"[0.7293981313705444, 0.7293981313705444, 0.7073960304260254, 0.9714217185974121]","[0.44847291707992554, 0.42095664143562317, 0.4207589030265808, 0.4023599624633789]"
3226.0,2010-09-01T00:00:00.000000000,"[0.7293981313705444, 0.7073960304260254, 0.9714217185974121, 1.0154259204864502]","[0.46386754512786865, 0.43237513303756714, 0.4246566891670227, 0.4039038121700287]"
3226.0,2010-12-01T00:00:00.000000000,"[0.7073960304260254, 0.9714217185974121, 1.0154259204864502, 1.0374282598495483]","[0.4996076226234436, 0.410332590341568, 0.3614778220653534, 0.28168556094169617]"
3226.0,2011-03-01T00:00:00.000000000,"[0.9714217185974121, 1.0154259204864502, 1.0374282598495483, 1.0374282598495483]","[0.5179061889648438, 0.464567631483078, 0.43825164437294006, 0.39679497480392456]"
3226.0,2011-06-01T00:00:00.000000000,"[1.0154259204864502, 1.0374282598495483, 1.0374282598495483, 0.8614109754562378]","[0.6364638805389404, 0.5896293520927429, 0.5741699934005737, 0.538585901260376]"
3226.0,2011-09-01T00:00:00.000000000,"[1.0374282598495483, 1.0374282598495483, 0.8614109754562378, 0.8174067735671997]","[0.6984400153160095, 0.646530270576477, 0.6252730488777161, 0.5852310061454773]"
3226.0,2011-12-01T00:00:00.000000000,"[1.0374282598495483, 0.8614109754562378, 0.8174067735671997, 0.7293981313705444]","[0.7591736912727356, 0.6869460940361023, 0.6581948399543762, 0.5979533195495605]"
3226.0,2012-03-01T00:00:00.000000000,"[0.8614109754562378, 0.8174067735671997, 0.7293981313705444, 0.5313789248466492]","[0.8177099227905273, 0.7562187910079956, 0.7313952445983887, 0.6824522018432617]"
3226.0,2012-06-01T00:00:00.000000000,"[0.8174067735671997, 0.7293981313705444, 0.5313789248466492, 0.9714217185974121]","[0.7728685736656189, 0.7208595275878906, 0.6966213583946228, 0.6599870920181274]"
3226.0,2012-09-01T00:00:00.000000000,"[0.7293981313705444, 0.5313789248466492, 0.9714217185974121, 1.147438883781433]","[0.693801999092102, 0.6461682319641113, 0.6144337058067322, 0.587270975112915]"
3226.0,2012-12-01T00:00:00.000000000,"[0.5313789248466492, 0.9714217185974121, 1.147438883781433, 1.2134451866149902]","[0.668272852897644, 0.6236992478370667, 0.6005104780197144, 0.5761297345161438]"
3226.0,2013-03-01T00:00:00.000000000,"[0.9714217185974121, 1.147438883781433, 1.2134451866149902, 0.9934238195419312]","[0.6344311237335205, 0.6121343374252319, 0.5975490808486938, 0.5969724655151367]"
3980.0,2006-06-01T00:00:00.000000000,"[2.115532875061035, 1.2574495077133179, 2.0935308933258057, 2.0055222511291504]","[1.850022554397583, 1.427939772605896, 1.9099431037902832, 1.8655824661254883]"
3980.0,2006-09-01T00:00:00.000000000,"[1.2574495077133179, 2.0935308933258057, 2.0055222511291504, 2.4895694255828857]","[1.3554277420043945, 1.675027847290039, 1.5185863971710205, 2.071183681488037]"
3980.0,2006-12-01T00:00:00.000000000,"[2.0935308933258057, 2.0055222511291504, 2.4895694255828857, 1.9395159482955933]","[1.5168060064315796, 1.4616546630859375, 1.9488434791564941, 1.3160520792007446]"
3980.0,2007-03-01T00:00:00.000000000,"[2.0055222511291504, 2.4895694255828857, 1.9395159482955933, 2.885607957839966]","[1.6421706676483154, 2.199403762817383, 1.5991973876953125, 2.1855294704437256]"
3980.0,2007-06-01T00:00:00.000000000,"[2.4895694255828857, 1.9395159482955933, 2.885607957839966, 2.2915501594543457]","[2.2733328342437744, 1.7602925300598145, 2.36549711227417, 2.2804226875305176]"
3980.0,2007-09-01T00:00:00.000000000,"[1.9395159482955933, 2.885607957839966, 2.2915501594543457, 2.8636057376861572]","[1.764918565750122, 2.1566178798675537, 1.911193609237671, 2.4921603202819824]"
3980.0,2007-12-01T00:00:00.000000000,"[2.885607957839966, 2.2915501594543457, 2.8636057376861572, 1.7194944620132446]","[2.2488293647766113, 2.0562562942504883, 2.537111759185791, 2.0272650718688965]"
3980.0,2008-03-01T00:00:00.000000000,"[2.2915501594543457, 2.8636057376861572, 1.7194944620132446, 2.7095906734466553]","[2.337813377380371, 2.8415369987487793, 2.378462553024292, 2.9237568378448486]"
3980.0,2008-06-01T00:00:00.000000000,"[2.8636057376861572, 1.7194944620132446, 2.7095906734466553, 2.5995800495147705]","[2.5977954864501953, 2.1222963333129883, 2.6803038120269775, 2.550079584121704]"
3980.0,2008-09-01T00:00:00.000000000,"[1.7194944620132446, 2.7095906734466553, 2.5995800495147705, 2.775597333908081]","[2.1900877952575684, 2.6439952850341797, 2.2787530422210693, 2.926389455795288]"
3980.0,2008-12-01T00:00:00.000000000,"[2.7095906734466553, 2.5995800495147705, 2.775597333908081, 1.6534881591796875]","[2.221156597137451, 1.9965691566467285, 2.59615421295166, 2.06526517868042]"
3980.0,2009-03-01T00:00:00.000000000,"[2.5995800495147705, 2.775597333908081, 1.6534881591796875, 3.4576635360717773]","[2.421491861343384, 3.067805767059326, 2.4304304122924805, 3.0369515419006348]"
3980.0,2009-06-01T00:00:00.000000000,"[2.775597333908081, 1.6534881591796875, 3.4576635360717773, 3.3476529121398926]","[3.0263681411743164, 2.4514079093933105, 3.2694811820983887, 3.1717123985290527]"
3980.0,2009-09-01T00:00:00.000000000,"[1.6534881591796875, 3.4576635360717773, 3.3476529121398926, 3.4136593341827393]","[2.4224843978881836, 2.894498348236084, 2.474069356918335, 2.71793270111084]"
3980.0,2009-12-01T00:00:00.000000000,"[3.4576635360717773, 3.3476529121398926, 3.4136593341827393, 2.5555758476257324]","[2.0985000133514404, 1.8270279169082642, 2.2838635444641113, 1.8315598964691162]"
3980.0,2010-03-01T00:00:00.000000000,"[3.3476529121398926, 3.4136593341827393, 2.5555758476257324, 3.3476529121398926]","[2.878680467605591, 3.317018508911133, 2.7984769344329834, 3.681619167327881]"
3980.0,2010-06-01T00:00:00.000000000,"[3.4136593341827393, 2.5555758476257324, 3.3476529121398926, 2.8416035175323486]","[3.624183177947998, 3.0153541564941406, 3.9058570861816406, 3.754512310028076]"
3980.0,2010-09-01T00:00:00.000000000,"[2.5555758476257324, 3.3476529121398926, 2.8416035175323486, 2.269547939300537]","[2.7948288917541504, 3.407316207885742, 2.757777690887451, 2.9583842754364014]"
3980.0,2010-12-01T00:00:00.000000000,"[3.3476529121398926, 2.8416035175323486, 2.269547939300537, 1.6534881591796875]","[3.0636556148529053, 2.673820972442627, 2.962908983230591, 2.5583975315093994]"
3980.0,2011-03-01T00:00:00.000000000,"[2.8416035175323486, 2.269547939300537, 1.6534881591796875, 2.665586471557617]","[2.9376490116119385, 3.347594738006592, 2.908296585083008, 3.621488571166992]"
3980.0,2011-06-01T00:00:00.000000000,"[2.269547939300537, 1.6534881591796875, 2.665586471557617, 0.6193875670433044]","[3.315714120864868, 2.564764976501465, 3.488236904144287, 3.3377583026885986]"
3980.0,2011-09-01T00:00:00.000000000,"[1.6534881591796875, 2.665586471557617, 0.6193875670433044, -0.5247237682342529]","[2.597797393798828, 2.644671678543091, 2.6191396713256836, 2.7792296409606934]"
3980.0,2011-12-01T00:00:00.000000000,"[2.665586471557617, 0.6193875670433044, -0.5247237682342529, -1.1407837867736816]","[2.016322135925293, 2.046306848526001, 2.072880506515503, 2.1418616771698]"
3980.0,2012-03-01T00:00:00.000000000,"[0.6193875670433044, -0.5247237682342529, -1.1407837867736816, 0.003327556187286973]","[2.4289674758911133, 2.455685615539551, 2.4477696418762207, 2.5714914798736572]"
3980.0,2012-06-01T00:00:00.000000000,"[-0.5247237682342529, -1.1407837867736816, 0.003327556187286973, 1.0374282598495483]","[1.3699578046798706, 1.4752895832061768, 1.6083749532699585, 1.671262502670288]"
3980.0,2012-09-01T00:00:00.000000000,"[-1.1407837867736816, 0.003327556187286973, 1.0374282598495483, 1.0594303607940674]","[0.7448298931121826, 0.9797930121421814, 1.2182605266571045, 1.423936367034912]"
3980.0,2012-12-01T00:00:00.000000000,"[0.003327556187286973, 1.0374282598495483, 1.0594303607940674, 0.11333828419446945]","[0.40515196323394775, 0.6783393621444702, 0.9979085922241211, 1.1378424167633057]"
3980.0,2013-03-01T00:00:00.000000000,"[1.0374282598495483, 1.0594303607940674, 0.11333828419446945, 1.6314857006072998]","[0.7357732057571411, 0.9670675992965698, 1.180527687072754, 1.428581714630127]"
5568.0,2004-09-01T00:00:00.000000000,"[1.2134451866149902, 1.279451608657837, 1.477470874786377, 0.26735323667526245]","[1.1923861503601074, 1.2433369159698486, 1.3541233539581299, 1.0791268348693848]"
5568.0,2004-12-01T00:00:00.000000000,"[1.279451608657837, 1.477470874786377, 0.26735323667526245, 0.6633917689323425]","[1.2234151363372803, 1.3580598831176758, 1.1610065698623657, 1.220155119895935]"
5568.0,2005-03-01T00:00:00.000000000,"[1.477470874786377, 0.26735323667526245, 0.6633917689323425, 0.9054153561592102]","[1.3670716285705566, 1.089559555053711, 1.2464573383331299, 1.3826167583465576]"
5568.0,2005-06-01T00:00:00.000000000,"[0.26735323667526245, 0.6633917689323425, 0.9054153561592102, 1.1694409847259521]","[1.294147253036499, 1.3546910285949707, 1.3945491313934326, 1.5396385192871094]"
5568.0,2005-09-01T00:00:00.000000000,"[0.6633917689323425, 0.9054153561592102, 1.1694409847259521, 1.125436782836914]","[0.668164074420929, 0.6782304048538208, 0.6928197145462036, 0.7041534185409546]"
5568.0,2005-12-01T00:00:00.000000000,"[0.9054153561592102, 1.1694409847259521, 1.125436782836914, 1.301453948020935]","[0.7269484400749207, 0.7516872882843018, 0.7649555802345276, 0.8169589638710022]"
5568.0,2006-03-01T00:00:00.000000000,"[1.1694409847259521, 1.125436782836914, 1.301453948020935, 1.147438883781433]","[0.904167652130127, 0.9057795405387878, 0.9112175703048706, 0.9439085721969604]"
5568.0,2006-06-01T00:00:00.000000000,"[1.125436782836914, 1.301453948020935, 1.147438883781433, 1.455468773841858]","[1.0411332845687866, 1.0430408716201782, 1.0404632091522217, 1.0611432790756226]"
5568.0,2006-09-01T00:00:00.000000000,"[1.301453948020935, 1.147438883781433, 1.455468773841858, 1.125436782836914]","[1.127375602722168, 1.124352216720581, 1.129888892173767, 1.1432106494903564]"
5568.0,2006-12-01T00:00:00.000000000,"[1.147438883781433, 1.455468773841858, 1.125436782836914, 1.279451608657837]","[1.219183325767517, 1.1984211206436157, 1.1863102912902832, 1.1785480976104736]"
5568.0,2007-03-01T00:00:00.000000000,"[1.455468773841858, 1.125436782836914, 1.279451608657837, 1.2574495077133179]","[1.1436593532562256, 1.1228529214859009, 1.1097291707992554, 1.1047660112380981]"
5568.0,2007-06-01T00:00:00.000000000,"[1.125436782836914, 1.279451608657837, 1.2574495077133179, 1.499472975730896]","[1.2476162910461426, 1.2485363483428955, 1.2475090026855469, 1.2715866565704346]"
5568.0,2007-09-01T00:00:00.000000000,"[1.279451608657837, 1.2574495077133179, 1.499472975730896, 1.0154259204864502]","[1.2132375240325928, 1.1571109294891357, 1.1281359195709229, 1.0858234167099]"
5568.0,2007-12-01T00:00:00.000000000,"[1.2574495077133179, 1.499472975730896, 1.0154259204864502, 1.147438883781433]","[1.2641141414642334, 1.2474862337112427, 1.2381750345230103, 1.2351982593536377]"
5568.0,2008-03-01T00:00:00.000000000,"[1.499472975730896, 1.0154259204864502, 1.147438883781433, 0.7514004111289978]","[1.232076644897461, 1.2282272577285767, 1.235642910003662, 1.2477493286132812]"
5568.0,2008-06-01T00:00:00.000000000,"[1.0154259204864502, 1.147438883781433, 0.7514004111289978, 0.8174067735671997]","[1.2897157669067383, 1.2809162139892578, 1.2694343328475952, 1.2928986549377441]"
5568.0,2008-09-01T00:00:00.000000000,"[1.147438883781433, 0.7514004111289978, 0.8174067735671997, 0.8834132552146912]","[1.1406593322753906, 1.1016020774841309, 1.078088641166687, 1.056594729423523]"
5568.0,2008-12-01T00:00:00.000000000,"[0.7514004111289978, 0.8174067735671997, 0.8834132552146912, 0.575383186340332]","[1.2144908905029297, 1.183539867401123, 1.165195107460022, 1.152665615081787]"
5568.0,2009-03-01T00:00:00.000000000,"[0.8174067735671997, 0.8834132552146912, 0.575383186340332, 1.0594303607940674]","[0.8801618814468384, 0.9093344211578369, 0.9393302202224731, 0.9707993865013123]"
5568.0,2009-06-01T00:00:00.000000000,"[0.8834132552146912, 0.575383186340332, 1.0594303607940674, 0.8394088745117188]","[0.8643127083778381, 0.9040517807006836, 0.9301737546920776, 0.9958645105361938]"
5568.0,2009-09-01T00:00:00.000000000,"[0.575383186340332, 1.0594303607940674, 0.8394088745117188, 1.0594303607940674]","[0.892984926700592, 0.9189051985740662, 0.9493495225906372, 0.9710708260536194]"
5568.0,2009-12-01T00:00:00.000000000,"[1.0594303607940674, 0.8394088745117188, 1.0594303607940674, 0.8834132552146912]","[0.8147347569465637, 0.8520632982254028, 0.899789035320282, 0.9199908971786499]"
5568.0,2010-03-01T00:00:00.000000000,"[0.8394088745117188, 1.0594303607940674, 0.8834132552146912, 1.0154259204864502]","[0.974866509437561, 0.985692024230957, 0.9934968948364258, 1.0186930894851685]"
5568.0,2010-06-01T00:00:00.000000000,"[1.0594303607940674, 0.8834132552146912, 1.0154259204864502, 0.7293981313705444]","[0.9478440880775452, 0.9673407077789307, 0.9758968353271484, 1.0220650434494019]"
5568.0,2010-09-01T00:00:00.000000000,"[0.8834132552146912, 1.0154259204864502, 0.7293981313705444, 1.0374282598495483]","[0.9635541439056396, 0.9900357127189636, 1.0020780563354492, 1.0371071100234985]"
5680.0,2006-06-01T00:00:00.000000000,"[1.4114645719528198, 2.6435842514038086, 1.7414965629577637, 1.499472975730896]","[1.105074405670166, 1.0008349418640137, 0.9314865469932556, 0.8497183322906494]"
5680.0,2006-09-01T00:00:00.000000000,"[2.6435842514038086, 1.7414965629577637, 1.499472975730896, 1.8515071868896484]","[1.1563482284545898, 1.0547369718551636, 1.0125287771224976, 0.9349619746208191]"
5680.0,2006-12-01T00:00:00.000000000,"[1.7414965629577637, 1.499472975730896, 1.8515071868896484, 3.0616250038146973]","[1.5901299715042114, 1.5799410343170166, 1.607469916343689, 1.626194953918457]"
5680.0,2007-03-01T00:00:00.000000000,"[1.499472975730896, 1.8515071868896484, 3.0616250038146973, 2.2915501594543457]","[1.601318597793579, 1.4772932529449463, 1.4279119968414307, 1.3079546689987183]"
5680.0,2007-06-01T00:00:00.000000000,"[1.8515071868896484, 3.0616250038146973, 2.2915501594543457, 1.8735092878341675]","[1.542328953742981, 1.3824917078018188, 1.291766881942749, 1.1538903713226318]"
5680.0,2007-09-01T00:00:00.000000000,"[3.0616250038146973, 2.2915501594543457, 1.8735092878341675, 2.4675674438476562]","[1.5876555442810059, 1.4729331731796265, 1.4452146291732788, 1.3570420742034912]"
5680.0,2007-12-01T00:00:00.000000000,"[2.2915501594543457, 1.8735092878341675, 2.4675674438476562, 3.633680582046509]","[1.9422667026519775, 1.9052705764770508, 1.9111897945404053, 1.9221360683441162]"
5680.0,2008-03-01T00:00:00.000000000,"[1.8735092878341675, 2.4675674438476562, 3.633680582046509, 2.819601535797119]","[1.9980599880218506, 1.9035799503326416, 1.882819414138794, 1.815891981124878]"
5680.0,2008-06-01T00:00:00.000000000,"[2.4675674438476562, 3.633680582046509, 2.819601535797119, 2.4675674438476562]","[1.927248477935791, 1.8042237758636475, 1.7452380657196045, 1.6522339582443237]"
5680.0,2008-09-01T00:00:00.000000000,"[3.633680582046509, 2.819601535797119, 2.4675674438476562, 2.973616361618042]","[2.159295082092285, 2.0446341037750244, 2.0345373153686523, 1.9488084316253662]"
5680.0,2008-12-01T00:00:00.000000000,"[2.819601535797119, 2.4675674438476562, 2.973616361618042, 4.2497406005859375]","[2.5254249572753906, 2.4268789291381836, 2.4198660850524902, 2.365252733230591]"
5680.0,2009-03-01T00:00:00.000000000,"[2.4675674438476562, 2.973616361618042, 4.2497406005859375, 3.4136593341827393]","[2.363346815109253, 2.1555190086364746, 2.0463976860046387, 1.8468700647354126]"
5680.0,2009-06-01T00:00:00.000000000,"[2.973616361618042, 4.2497406005859375, 3.4136593341827393, 3.017620801925659]","[2.268437623977661, 2.035660982131958, 1.8852869272232056, 1.6911194324493408]"
5680.0,2009-09-01T00:00:00.000000000,"[4.2497406005859375, 3.4136593341827393, 3.017620801925659, 3.875704050064087]","[2.4882779121398926, 2.339771270751953, 2.2612829208374023, 2.152348518371582]"
5680.0,2009-12-01T00:00:00.000000000,"[3.4136593341827393, 3.017620801925659, 3.875704050064087, 6.00991153717041]","[2.8698973655700684, 2.85866641998291, 2.8910903930664062, 2.9324254989624023]"
