GVKEY,TGT_START,GROUND_TRUTH,PREDICTIONS
62689.0,2010-09-01T00:00:00.000000000,"[4.887802600860596, 3.98571515083313, 5.525864601135254, 3.7436912059783936]","[3.930375814437866, 3.9605674743652344, 4.016566753387451, 4.104162693023682]"
62689.0,2010-12-01T00:00:00.000000000,"[3.98571515083313, 5.525864601135254, 3.7436912059783936, 2.4455649852752686]","[4.948482990264893, 4.938375473022461, 4.95062255859375, 5.006346225738525]"
62689.0,2011-03-01T00:00:00.000000000,"[5.525864601135254, 3.7436912059783936, 2.4455649852752686, 6.603969573974609]","[4.507824897766113, 4.491993427276611, 4.49997615814209, 4.583035469055176]"
62689.0,2011-06-01T00:00:00.000000000,"[3.7436912059783936, 2.4455649852752686, 6.603969573974609, 5.063819408416748]","[4.98610782623291, 4.957292556762695, 4.964966297149658, 5.01861572265625]"
62689.0,2011-09-01T00:00:00.000000000,"[2.4455649852752686, 6.603969573974609, 5.063819408416748, -1.1407837867736816]","[4.146014213562012, 4.245635509490967, 4.538361549377441, 4.510217189788818]"
62689.0,2011-12-01T00:00:00.000000000,"[6.603969573974609, 5.063819408416748, -1.1407837867736816, 6.163926601409912]","[2.959803581237793, 3.144796133041382, 3.373295783996582, 3.523538589477539]"
62689.0,2012-03-01T00:00:00.000000000,"[5.063819408416748, -1.1407837867736816, 6.163926601409912, 10.102309226989746]","[5.424535751342773, 5.4028120040893555, 5.412580490112305, 5.437450408935547]"
62689.0,2012-06-01T00:00:00.000000000,"[-1.1407837867736816, 6.163926601409912, 10.102309226989746, 5.305843353271484]","[5.332575798034668, 5.305877685546875, 5.323795318603516, 5.355540752410889]"
62689.0,2012-09-01T00:00:00.000000000,"[6.163926601409912, 10.102309226989746, 5.305843353271484, 6.889997482299805]","[2.1726412773132324, 2.4965388774871826, 3.0953121185302734, 3.1008448600769043]"
62689.0,2012-12-01T00:00:00.000000000,"[10.102309226989746, 5.305843353271484, 6.889997482299805, 5.019815444946289]","[4.514237880706787, 4.546792030334473, 4.553892612457275, 4.679738998413086]"
62689.0,2013-03-01T00:00:00.000000000,"[5.305843353271484, 6.889997482299805, 5.019815444946289, 10.740371704101562]","[6.468728065490723, 6.383355140686035, 6.367397785186768, 6.383064270019531]"
64768.0,2006-06-01T00:00:00.000000000,"[-0.7304438352584839, -0.8052510619163513, -0.6512360572814941, -0.7139422297477722]","[-0.6809329986572266, -0.6794450879096985, -0.6443794369697571, -0.666634738445282]"
64768.0,2006-09-01T00:00:00.000000000,"[-0.8052510619163513, -0.6512360572814941, -0.7139422297477722, -0.6798388957977295]","[-0.6977789402008057, -0.6925151348114014, -0.6845901608467102, -0.6829883456230164]"
64768.0,2006-12-01T00:00:00.000000000,"[-0.6512360572814941, -0.7139422297477722, -0.6798388957977295, -0.6820390820503235]","[-0.7322183847427368, -0.7213514447212219, -0.705069899559021, -0.7031921148300171]"
64768.0,2007-03-01T00:00:00.000000000,"[-0.7139422297477722, -0.6798388957977295, -0.6820390820503235, -0.5907301902770996]","[-0.6777068376541138, -0.6760117411613464, -0.6760773658752441, -0.671639084815979]"
64768.0,2007-06-01T00:00:00.000000000,"[-0.6798388957977295, -0.6820390820503235, -0.5907301902770996, -0.5830294489860535]","[-0.6813876032829285, -0.6798139214515686, -0.6768892407417297, -0.6749597191810608]"
64768.0,2007-09-01T00:00:00.000000000,"[-0.6820390820503235, -0.5907301902770996, -0.5830294489860535, -0.5049218535423279]","[-0.6822341680526733, -0.680358350276947, -0.6772623062133789, -0.6751474738121033]"
64768.0,2007-12-01T00:00:00.000000000,"[-0.5907301902770996, -0.5830294489860535, -0.5049218535423279, -0.6435353755950928]","[-0.6833332777023315, -0.6806437969207764, -0.676344096660614, -0.6742544770240784]"
64768.0,2008-03-01T00:00:00.000000000,"[-0.5830294489860535, -0.5049218535423279, -0.6435353755950928, -0.5313244462013245]","[-0.6465339660644531, -0.6471010446548462, -0.6468966007232666, -0.6457231044769287]"
64768.0,2008-06-01T00:00:00.000000000,"[-0.5049218535423279, -0.6435353755950928, -0.5313244462013245, -0.5379250645637512]","[-0.621328592300415, -0.6228354573249817, -0.6227375864982605, -0.6229676008224487]"
