GVKEY,TGT_START,GROUND_TRUTH,PREDICTIONS
9248.0,2009-03-01T00:00:00.000000000,"[0.9934238195419312, 1.103434681892395, 1.103434681892395, 0.8834132552146912]","[0.7764005661010742, 0.8030195236206055, 0.6714500188827515, 0.6396750211715698]"
9248.0,2009-06-01T00:00:00.000000000,"[1.103434681892395, 1.103434681892395, 0.8834132552146912, 1.455468773841858]","[0.9701722860336304, 0.7934237122535706, 0.734030544757843, 0.8063550591468811]"
9248.0,2009-09-01T00:00:00.000000000,"[1.103434681892395, 0.8834132552146912, 1.455468773841858, 1.323456048965454]","[0.8804358243942261, 0.7988394498825073, 0.937485933303833, 1.078088402748108]"
9248.0,2009-12-01T00:00:00.000000000,"[0.8834132552146912, 1.455468773841858, 1.323456048965454, 1.5874814987182617]","[0.8612282872200012, 1.0142686367034912, 1.0081243515014648, 1.013953447341919]"
9248.0,2010-03-01T00:00:00.000000000,"[1.455468773841858, 1.323456048965454, 1.5874814987182617, 1.301453948020935]","[0.984398603439331, 1.006906270980835, 0.886474072933197, 0.8452410697937012]"
9248.0,2010-06-01T00:00:00.000000000,"[1.323456048965454, 1.5874814987182617, 1.301453948020935, 1.7855008840560913]","[1.354627013206482, 1.065788984298706, 1.0582667589187622, 1.2382384538650513]"
9248.0,2010-09-01T00:00:00.000000000,"[1.5874814987182617, 1.301453948020935, 1.7855008840560913, 1.8295050859451294]","[1.1345621347427368, 0.9800457954406738, 1.17807137966156, 1.440053939819336]"
9248.0,2010-12-01T00:00:00.000000000,"[1.301453948020935, 1.7855008840560913, 1.8295050859451294, 1.8075029850006104]","[1.1164424419403076, 1.2886136770248413, 1.31498122215271, 1.37809157371521]"
9248.0,2011-03-01T00:00:00.000000000,"[1.7855008840560913, 1.8295050859451294, 1.8075029850006104, 1.5654793977737427]","[1.5098410844802856, 1.3088256120681763, 1.2017375230789185, 1.179701566696167]"
9248.0,2011-06-01T00:00:00.000000000,"[1.8295050859451294, 1.8075029850006104, 1.5654793977737427, 2.115532875061035]","[1.8053845167160034, 1.3895188570022583, 1.3557350635528564, 1.6101763248443604]"
9248.0,2011-09-01T00:00:00.000000000,"[1.8075029850006104, 1.5654793977737427, 2.115532875061035, -2.614927291870117]","[1.6692838668823242, 1.2982182502746582, 1.5350773334503174, 1.9008479118347168]"
9248.0,2011-12-01T00:00:00.000000000,"[1.5654793977737427, 2.115532875061035, -2.614927291870117, -0.5687280893325806]","[1.3746755123138428, 1.570750117301941, 1.6028141975402832, 1.6936284303665161]"
9248.0,2012-03-01T00:00:00.000000000,"[2.115532875061035, -2.614927291870117, -0.5687280893325806, 1.5434772968292236]","[1.8830010890960693, 1.6305630207061768, 1.4993932247161865, 1.48492431640625]"
9248.0,2012-06-01T00:00:00.000000000,"[-2.614927291870117, -0.5687280893325806, 1.5434772968292236, 0.7734025120735168]","[2.262272596359253, 1.690445899963379, 1.6625748872756958, 2.0217719078063965]"
9248.0,2012-09-01T00:00:00.000000000,"[-0.5687280893325806, 1.5434772968292236, 0.7734025120735168, 2.2475459575653076]","[0.10920614004135132, 0.33420756459236145, 0.5062648057937622, 0.192224383354187]"
9248.0,2012-12-01T00:00:00.000000000,"[1.5434772968292236, 0.7734025120735168, 2.2475459575653076, 2.3575565814971924]","[0.18740695714950562, 0.26808637380599976, 0.25136229395866394, 0.4236806631088257]"
9248.0,2013-03-01T00:00:00.000000000,"[0.7734025120735168, 2.2475459575653076, 2.3575565814971924, 1.6974923610687256]","[1.4686040878295898, 0.9331942200660706, 1.0574793815612793, 1.0526385307312012]"
9667.0,2006-06-01T00:00:00.000000000,"[1.455468773841858, 1.7562381029129028, 0.3040968179702759, 0.3113575577735901]","[0.6668779253959656, 0.5582818388938904, 0.15281693637371063, 0.2504580318927765]"
9667.0,2006-09-01T00:00:00.000000000,"[1.7562381029129028, 0.3040968179702759, 0.3113575577735901, 2.0127828121185303]","[1.4017667770385742, 0.20963864028453827, 0.42611101269721985, 1.1477388143539429]"
