GVKEY,TGT_START,GROUND_TRUTH,PREDICTIONS
20779.0,2007-09-01T00:00:00.000000000,"[0.5973852872848511, 0.5973852872848511, 0.553381085395813, 0.553381085395813]","[0.4696904122829437, 0.4249228835105896, 0.4639647603034973, 0.4401160776615143]"
20779.0,2007-12-01T00:00:00.000000000,"[0.5973852872848511, 0.553381085395813, 0.553381085395813, 0.6853939294815063]","[0.5534626245498657, 0.504130482673645, 0.53327476978302, 0.5137653350830078]"
20779.0,2008-03-01T00:00:00.000000000,"[0.553381085395813, 0.553381085395813, 0.6853939294815063, 0.6413896679878235]","[0.5433664917945862, 0.5108718872070312, 0.48281946778297424, 0.49264049530029297]"
20779.0,2008-06-01T00:00:00.000000000,"[0.553381085395813, 0.6853939294815063, 0.6413896679878235, 0.553381085395813]","[0.5307284593582153, 0.49797478318214417, 0.5340092182159424, 0.5082268714904785]"
20779.0,2008-09-01T00:00:00.000000000,"[0.6853939294815063, 0.6413896679878235, 0.553381085395813, 0.6193875670433044]","[0.4626140296459198, 0.4280019998550415, 0.4183359742164612, 0.42277467250823975]"
20779.0,2008-12-01T00:00:00.000000000,"[0.6413896679878235, 0.553381085395813, 0.6193875670433044, 0.6413896679878235]","[0.5425505638122559, 0.5029780864715576, 0.48779481649398804, 0.49297574162483215]"
20779.0,2009-03-01T00:00:00.000000000,"[0.553381085395813, 0.6193875670433044, 0.6413896679878235, 0.6413896679878235]","[0.6282390356063843, 0.5749777555465698, 0.6121245622634888, 0.5876033306121826]"
20779.0,2009-06-01T00:00:00.000000000,"[0.6193875670433044, 0.6413896679878235, 0.6413896679878235, 0.6853939294815063]","[0.5716816782951355, 0.5421550273895264, 0.5447279810905457, 0.5467112064361572]"
20779.0,2009-09-01T00:00:00.000000000,"[0.6413896679878235, 0.6413896679878235, 0.6853939294815063, 0.7514004111289978]","[0.6230096817016602, 0.5689748525619507, 0.5526746511459351, 0.5618503093719482]"
20779.0,2009-12-01T00:00:00.000000000,"[0.6413896679878235, 0.6853939294815063, 0.7514004111289978, 0.8394088745117188]","[0.6616487503051758, 0.610156238079071, 0.5943320989608765, 0.6023398637771606]"
20779.0,2010-03-01T00:00:00.000000000,"[0.6853939294815063, 0.7514004111289978, 0.8394088745117188, 0.9494196176528931]","[0.6378270387649536, 0.6051236391067505, 0.6362121105194092, 0.613427460193634]"
20779.0,2010-06-01T00:00:00.000000000,"[0.7514004111289978, 0.8394088745117188, 0.9494196176528931, 0.9054153561592102]","[0.6540566086769104, 0.6190222501754761, 0.5959749817848206, 0.5966938138008118]"
20779.0,2010-09-01T00:00:00.000000000,"[0.8394088745117188, 0.9494196176528931, 0.9054153561592102, 1.0154259204864502]","[0.7306575775146484, 0.673701286315918, 0.7069436311721802, 0.699852705001831]"
20779.0,2010-12-01T00:00:00.000000000,"[0.9494196176528931, 0.9054153561592102, 1.0154259204864502, 1.125436782836914]","[0.7913384437561035, 0.7305962443351746, 0.7637630701065063, 0.7518534660339355]"
20779.0,2011-03-01T00:00:00.000000000,"[0.9054153561592102, 1.0154259204864502, 1.125436782836914, 1.147438883781433]","[0.8376515507698059, 0.7930422425270081, 0.7974438071250916, 0.8047223091125488]"
