GVKEY,TGT_START,GROUND_TRUTH,PREDICTIONS
144066.0,2007-12-01T00:00:00.000000000,"[1.243072509765625, 1.243072509765625, 1.679620385169983, 1.6134767532348633]","[1.0825567245483398, 1.0843746662139893, 1.1030408143997192, 1.0676653385162354]"
144066.0,2008-03-01T00:00:00.000000000,"[1.243072509765625, 1.679620385169983, 1.6134767532348633, 1.1107853651046753]","[1.1859896183013916, 1.1614116430282593, 1.0976425409317017, 0.9703885316848755]"
144066.0,2008-06-01T00:00:00.000000000,"[1.679620385169983, 1.6134767532348633, 1.1107853651046753, 1.2959874868392944]","[1.186722755432129, 1.1503311395645142, 1.0398141145706177, 0.9419865012168884]"
144066.0,2008-09-01T00:00:00.000000000,"[1.6134767532348633, 1.1107853651046753, 1.2959874868392944, 1.692849040031433]","[1.4414608478546143, 1.28291916847229, 1.1825051307678223, 1.1558771133422852]"
144066.0,2008-12-01T00:00:00.000000000,"[1.1107853651046753, 1.2959874868392944, 1.692849040031433, 1.9045085906982422]","[1.2192153930664062, 1.2277156114578247, 1.2496507167816162, 1.1866142749786377]"
144066.0,2009-03-01T00:00:00.000000000,"[1.2959874868392944, 1.692849040031433, 1.9045085906982422, 1.626705527305603]","[1.2154481410980225, 1.2716376781463623, 1.1663731336593628, 1.0377284288406372]"
144066.0,2009-06-01T00:00:00.000000000,"[1.692849040031433, 1.9045085906982422, 1.626705527305603, 1.9177372455596924]","[1.3443634510040283, 1.2443556785583496, 1.0985580682754517, 1.0167672634124756]"
144066.0,2009-09-01T00:00:00.000000000,"[1.9045085906982422, 1.626705527305603, 1.9177372455596924, 1.8119076490402222]","[1.526993989944458, 1.316390037536621, 1.179916262626648, 1.1532639265060425]"
144396.0,2006-03-01T00:00:00.000000000,"[-0.463432639837265, -0.3840602934360504, -0.4369751811027527, -0.4369751811027527]","[-0.4347793459892273, -0.43486690521240234, -0.42308831214904785, -0.4183686077594757]"
144396.0,2006-06-01T00:00:00.000000000,"[-0.3840602934360504, -0.4369751811027527, -0.4369751811027527, -0.17240072786808014]","[-0.41535353660583496, -0.41683268547058105, -0.40888944268226624, -0.41549432277679443]"
144396.0,2006-09-01T00:00:00.000000000,"[-0.4369751811027527, -0.4369751811027527, -0.17240072786808014, -0.23854433000087738]","[-0.41252127289772034, -0.41395673155784607, -0.4066636264324188, -0.41294366121292114]"
144396.0,2006-12-01T00:00:00.000000000,"[-0.4369751811027527, -0.17240072786808014, -0.23854433000087738, -0.3576028347015381]","[-0.4217440187931061, -0.42325150966644287, -0.41547757387161255, -0.4223797917366028]"
144396.0,2007-03-01T00:00:00.000000000,"[-0.17240072786808014, -0.23854433000087738, -0.3576028347015381, -0.2650018036365509]","[-0.4295509457588196, -0.431008517742157, -0.42295777797698975, -0.4295361340045929]"
144396.0,2007-06-01T00:00:00.000000000,"[-0.23854433000087738, -0.3576028347015381, -0.2650018036365509, -0.15917201340198517]","[-0.37332892417907715, -0.37430527806282043, -0.3708275258541107, -0.37152859568595886]"
144396.0,2007-09-01T00:00:00.000000000,"[-0.3576028347015381, -0.2650018036365509, -0.15917201340198517, -0.21208690106868744]","[-0.3567260801792145, -0.3568609058856964, -0.35298269987106323, -0.3646010160446167]"
144396.0,2007-12-01T00:00:00.000000000,"[-0.2650018036365509, -0.15917201340198517, -0.21208690106868744, -0.41051772236824036]","[-0.3722764849662781, -0.37291771173477173, -0.3701145350933075, -0.3814513087272644]"
144396.0,2008-03-01T00:00:00.000000000,"[-0.15917201340198517, -0.21208690106868744, -0.41051772236824036, -0.2650018036365509]","[-0.37056565284729004, -0.371296763420105, -0.3694237470626831, -0.37968534231185913]"
144396.0,2008-06-01T00:00:00.000000000,"[-0.21208690106868744, -0.41051772236824036, -0.2650018036365509, -0.17240072786808014]","[-0.3445484936237335, -0.34443724155426025, -0.34327298402786255, -0.3646852970123291]"
144396.0,2008-09-01T00:00:00.000000000,"[-0.41051772236824036, -0.2650018036365509, -0.17240072786808014, -0.25177305936813354]","[-0.32571762800216675, -0.3249162435531616, -0.3252483010292053, -0.35981452465057373]"
144396.0,2008-12-01T00:00:00.000000000,"[-0.2650018036365509, -0.17240072786808014, -0.25177305936813354, -0.3972890079021454]","[-0.3767454922199249, -0.38077911734580994, -0.3796418011188507, -0.39794835448265076]"
144396.0,2009-03-01T00:00:00.000000000,"[-0.17240072786808014, -0.25177305936813354, -0.3972890079021454, -0.41051772236824036]","[-0.35060787200927734, -0.3642686903476715, -0.37221866846084595, -0.3873695433139801]"
144396.0,2009-06-01T00:00:00.000000000,"[-0.25177305936813354, -0.3972890079021454, -0.41051772236824036, -0.45020389556884766]","[-0.3032461106777191, -0.33153554797172546, -0.34755653142929077, -0.35666748881340027]"
144396.0,2009-09-01T00:00:00.000000000,"[-0.3972890079021454, -0.41051772236824036, -0.45020389556884766, -0.47666135430336]","[-0.304007887840271, -0.3067286014556885, -0.30692368745803833, -0.339582234621048]"
144396.0,2009-12-01T00:00:00.000000000,"[-0.41051772236824036, -0.45020389556884766, -0.47666135430336, -0.45020389556884766]","[-0.30886733531951904, -0.32827574014663696, -0.35806670784950256, -0.38600558042526245]"
